CN;Stock;PVP_con_IVA;IVA;Prospecto;EAN13;Descripcion;Precio_Coste;Familia;Categoria;Subcategoria;Laboratorio;PVP2;Ubicaciones;ID_WooCommerce;Estado;Fecha_Creacion;Fecha_Modificacion
8437000435440;2;55.124;21;;;MARTIDERM PHOTO AGE HA+  30 AMPOLLAS 2 ML;;;Antiedad, MartiDerm;;;;;2699;publish;2025-03-20 13:13:20;2025-05-23 16:57:08
8437000435341;2;29.2273;21;;;<p>Legvass Cápsulas es un complemento alimenticio que contiene castaño de indias y centella asiática, entre otros ingredientes, que disminuyen la sensación de piernas cansadas, pesadez y retención de líquidos. Ayuda a reducir el hormigueo de las piernas y la hinchazón, además de favorecer la microcirculación. </p> <p>Ingerir 1 cápsula al día durante el desayuno.</p>;;;Circulación, MartiDerm;;;;;251;publish;2025-03-20 13:13:04;2025-05-23 16:57:08
8437004614001;2;17.686;21;;;MARTIDERM LEGVASS EMULSION  200 ML;;;Circulación, MartiDerm;;;;;1669;publish;2025-03-20 13:12:55;2025-05-23 16:57:08
8437000435891;2;13.1818;21;;;MARTIDERM GEL MICELAR LIMPIADOR  1 ENVASE 200 ML;;;Agua Micelar, MartiDerm;;;;;861;publish;2025-03-20 13:12:47;2025-05-23 16:57:08
8437000435471;1;31.8595;21;;;MARTIDERM EXPRESSION GEL CONTORNO OJOS Y LABIOS  15 ML;;;Contorno de Ojos, MartiDerm;;;;;575;publish;2025-03-20 13:12:36;2025-05-23 16:57:08
8437015942377;3;13.6364;21;;;MARTIDERM ESPUMA MICELAR LIMPIADORA 100 ML;;;Desmaquillantes, MartiDerm;;;;;1236;publish;2025-03-20 13:12:27;2025-05-23 16:57:08
8437024958048;7;20.8636;21;;;<p><strong>CÓMO TOMARLO</strong></p> <p>2 perlas al día</p> <p>Con la comida</p> <p>Todos los días</p>;;;Multivitamínicos, Kobho Labs;;;;;3362;publish;2025-03-20 13:11:30;2025-05-23 16:57:08
8470008880249;1;4.3223;21;;;MIA COSMETICS MAGENTA ESMALTE;;;Esmalte de uñas;;;;;2624;publish;2025-03-19 13:09:12;2025-05-23 16:57:08
N/A;0;6.5702;21;;;MIA COSMETICS GARNET ESMALTE;;;Esmalte de uñas;;;;;2656;publish;2025-03-19 13:02:25;2025-05-23 16:57:08
N/A;0;4.9174;21;;;MIA COSMETICS DUSTY ROSE ESMALTE;;;Esmalte de uñas;;;;;2600;publish;2025-03-19 12:34:30;2025-05-23 16:57:08
N/A;3;7.3967;21;;;<p><strong>Modo de uso</strong>:</p> <p>Aplicar una pequeña gota en el centro de cada uña recién esmaltada. La gota cubrirá toda la superficie de la uña y se secará en unos segundos.</p> <p><strong>INCI:</strong></p> <p>Disiloxane, T pheryl Acetate, Tocopherol.</p>;;;Esmalte de uñas;;;;;2692;publish;2025-03-19 12:33:50;2025-05-23 16:57:08
N/A;3;7.3967;21;;;MIA COSMETICS DILUENT MANICURA PERFECTA;;;Esmalte de uñas;;;;;2690;publish;2025-03-19 12:33:29;2025-05-23 16:57:09
N/A;0;7.3967;21;;;<p><strong>Modo de Uso</strong></p> <p>Aplicar 1 capa sobre las cutículas y masajear.</p> <p><strong>Ingredientes</strong></p> <p>Helianthus Annuus (Sunflower) Seed Oil, Caprylic/ Capric Triglyceride, Persea Gratis- sima (Avocado) Oil, Prunus Amyg- dalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Adansonia Digitata Seed Oil, Octyldodecyl PCA, Oenothera Biennis (Evening Primrose) Oil, Prunus Domestica Seed Oil, Tocopheryl Acetate, Calendula Officinalis Flower, Phaseolus Radiatus Seed Extract, Parfum (Fragrance), Glycine Soja (Soybean) Oil, Phenoxyethanol, Ethylhexylglycerin, Calendula Officinalis Flower Extract, Tocopherol.</p> <p> </p>;;;Esmalte de uñas;;;;;2696;publish;2025-03-19 12:07:24;2025-05-23 16:57:09
8436589051713;5;19.6281;21;;;"<p><strong>FUNCIÓN</strong></p> <p style=""margin-bottom:6pt;margin-top:0pt;"">Fotoprotector facial.</p> <p style=""margin-bottom:6pt;margin-top:0pt;"">Protección solar con SPF: 50</p> <p><strong>MODO DE EMPLEO</strong></p> <p style=""margin-bottom:6pt;margin-top:0pt;"">Aplicar de forma generosa en cara, cuello y escote 30 minutos antes de la exposición solar y repetirla con frecuencia, especialmente después de sudar, bañarse o secarse.</p> <p><strong>PRECAUCIONES Y ADVERTENCIAS</strong></p> <p style=""margin-bottom:6pt;margin-top:0pt;"">Evitar contacto con ojos y mucosas. La aplicación de menos cantidad conduce a una reducción de la protección. Evite la exposición prolongada al sol durante las horas de mayor intensidad. Se recomienda mantener a los bebés y niños pequeños fuera de la luz solar directa.</p> <div></div>";;;MartiDerm, Solares Faciales;;;;;2703;publish;2025-03-19 12:06:29;2025-05-23 16:57:09
6973347220285;6;0.4132;21;;;MASCARILLA QUIRUR WOLKEN;;;Inicio;;;;;2015;publish;2025-03-19 12:06:21;2025-05-23 16:57:09
818625023836;0;65.2893;21;;;"<strong>BENEFICIOS</strong>

Este sérum ligero ayuda a poner en marcha la producción natural de ácido hialurónico en la piel, bloquea su descomposición y actúa junto con el ácido hialurónico para proporcionar una hidratación inmediata y a largo plazo que dura todo el día.

<strong>RESULTADOS</strong>

Hydr8 B5 Intense proporciona a la piel el poder de resistir los cambios de temperatura y humedad que la deshidratan, dejando el cutis bañado en hidratación.

<strong>MODO DE EMPLEO</strong>

Después de la limpieza por la mañana y por la noche, aplicar 6 gotas de Hydr8 B5 Intense en el rostro, el cuello y el escote.

Dejar absorber antes de aplicar la crema hidratante.";;;Hidratantes, Medik8;;;;;2198;publish;2025-03-19 12:06:03;2025-05-23 16:57:09
818625024321;1;57.0248;21;;;<p><strong>Modo de uso</strong></p> <p>Después de la limpieza de la noche, aplique 4 gotas de C-Tetra Cream en el rostro, el cuello y el escote. </p> <p>Siga con su crema hidratante habitual Medik8. Recomendamos Advanced Night Restore, diseñado para ser utilizado después de la vitamina A.</p>;;;Antiedad, Medik8;;;;;2727;publish;2025-03-19 12:05:56;2025-05-23 16:57:09
818625022778;2;23.9669;21;;;"<p>Experimente el poder de los polihidroxiácidos (PHA) exfoliantes de próxima generación con Press &amp; Glow Refill; el tónico ácido hidratante que ayuda a exfoliar la superficie de la tez para lograr un brillo notable todos los días.</p> <p>La gluconolactona PHA actúa como un imán de humedad, para ayudar a reconfortar e hidratar la piel, haciendo que la exfoliación superficial de la piel sea sin esfuerzo.</p> <p>Una fórmula no secante, no tacaña y no pegajosa, este es el tónico ácido con todo el poder y nada de irritación.</p> <p>La adición de extracto de tuna ayuda a inducir un proceso de renovación celular más joven.</p> <p>Press &amp; Glow Refill trabaja en sintonía con la vitamina A para que pueda aumentar su brillo diario sin sensibilizar la piel.</p> <p>Una piel radiante nunca ha sido tan fácil.</p> <p><strong>MODO DE EMPLEO:</strong></p> <p>Transfiera la bomba guardada de su botella Press &amp; Glow anterior al recambio de Press &amp; Glow.</p>";;;Exfoliantes, Medik8;;;;;2244;publish;2025-03-19 12:05:43;2025-05-23 16:57:09
818625024673;0;40.4959;21;;;<p><strong>BENEFICIOS</strong></p> <p>Este tratamiento puede transformar las pieles apagadas y de textura irregular que deseen una piel visiblemente más brillante y suave, rápidamente.</p> <p><strong>RESULTADOS</strong></p> <p>Con un valor de ácido glicólico activo del 10% para mejorar los resultados de penetración, Sleep Glycolic deja el cutis visiblemente más brillante, más suave y descongestionado.</p> <p><strong>MODO DE EMPLEO</strong></p> <p>Utilizar 2-3 veces a la semana.</p> <p>Después de la limpieza nocturna, aplique una cantidad del tamaño de un guisante de Sleep Glycolic sobre el rostro, el cuello y el escote, evitando el área de los ojos. </p> <p>Siga con otros sueros y la crema hidratante de noche.</p> <p></p> <p>Deja actuar toda la noche.</p>;;;Exfoliantes, Medik8;;;;;2227;publish;2025-03-19 12:05:35;2025-05-23 16:57:09
818625023737;2;28.0992;21;;;<p><strong>BENEFICIOS</strong></p> <p>Recomendado para todo tipo de pieles, especialmente para aquellos que intentan mejorar el aspecto de los signos de envejecimiento, la falta de brillo y la textura irregular.</p> <p><strong>RESULTADOS</strong></p> <p>La piel se siente completamente fresca, despierta y notablemente radiante.</p> <p><strong>MODO DE EMPLEO</strong></p> <p>Cada mañana y noche, aplique Surface Radiance Cleanse en la palma de la mano y masajee sobre el rostro y el cuello humedecidos.</p> <p>Para pieles sensibles o secas, utilice hasta una vez al día o siempre que requiera una limpieza más profunda.</p> <p></p> <p>Retirar suavemente salpicando con agua y secar la cara con palmaditas.</p>;;;Desmaquillantes, Medik8;;;;;2219;publish;2025-03-19 12:05:27;2025-05-23 16:57:09
818625024352;2;76.4959;21;;;"<p><strong>BENEFICIOS</strong></p> <p>Este sérum de vitamina C de alta potencia y alto rendimiento es ideal para quienes buscan acabar con los problemas de pigmentación y proporcionar un golpe de poder antienvejecimiento. Es ideal para aquellos que desean aumentar su dosis de vitamina C para obtener los máximos resultados.</p> <p><strong>RESULTADOS</strong></p> <p>La piel queda notablemente flexible, con las líneas de expresión y las arrugas visiblemente reducidas y la textura de la piel refinada.</p> <p><strong>INGREDIENTES CLAVE</strong></p> <p>30% Ácido L-ascórbico etilado, Ácido ferúlico, Vitamina E &amp; Extracto de raíz de cúrcuma</p>";;;Antiedad, Medik8;;;;;2010;publish;2025-03-19 12:05:19;2025-05-23 16:57:09
N/A;0;4.9174;21;;;MIA COSMETICS BULL BLOOD ESMALTE;;;Esmalte de uñas;;;;;2616;publish;2025-03-19 12:05:02;2025-05-23 16:57:09
N/A;3;9.0496;21;;;MIA COSMETICS BARRICADE MANICURA PERFECTA;;;Esmalte de uñas;;;;;2688;publish;2025-03-18 16:33:05;2025-05-23 16:57:09
8424730024549;1;11.95;21;;;IAP PHARMA POUR HOMME N-73 150 ML;;;Perfumes;;;;;2820;publish;2025-03-14 16:17:19;2025-05-23 16:57:09
8470001732101;3;9.876;21;;;IAP PHARMA POUR FEMME N-30 150 ML;;;Perfumes;;;;;2874;publish;2025-03-14 15:51:38;2025-05-23 16:57:09
N/A;4;32.975206;21;;;<p>Dirigido a</p> <p>Cualquier persona que se quiera beneficiar de la mejoría del rendimiento físico y optimización de la salud muscular y ósea.</p> <p><strong>¿Por qué elegimos Creavitalis?</strong></p> <p>Creavitalis® es una patente de creatina monohidrato producida por al empresa alemana AlzChem Trostberg GmbH que garantiza una pureza del 99,9% además, Creavitalis® ha sido sometida a un proceso de ultrafiltración que mejora su solubilidad y tolerancia digestiva, haciendo su biodisponibilidad sea aún más óptima.</p> <p><strong>Instrucciones de uso</strong></p> <p>Contenido: 300 g (60 tomas)</p> <p>Modo de empleo: Disolver 5g en 250ml de agua.</p> <p>Dosis diaria recomendada: 5g</p>;;;Multivitamínicos, IVB, novedades;;;;;3965;publish;2024-12-10 20:49:58;2025-05-23 16:57:09
N/A;2;93.5909;21;;;<p>Toma una dosis al día durante 28 días. Descansa 2 y continúa el tratamiento.</p> <p>Para la mejor absorción de todas los ingredientes, te recomendamos tomarlo justo después del desayuno o el almuerzo. Y recuerda agitar antes de tomar.</p> <p>Puedes consumirlo directamente del vial o diluir el contenido en zumo o agua. Para una experiencia más refrescante, te recomendamos guardar Olistic en la nevera.</p>;;;NUTRICOSMÉTICA;;;;;3963;publish;2024-11-20 14:30:36;2025-05-23 16:57:09
N/A;1;6.5702;21;;;MAGENTA ESMALTE MIA;;;Inicio;;;;;3960;publish;2024-11-20 14:30:31;2025-05-23 16:57:09
8436558880085;0;6.5702;21;;;BALLERINA PINK ESMALTE MIA;;;Inicio;;;;;3961;publish;2024-11-20 14:30:31;2025-05-23 16:57:09
8436558880658;0;6.5702;21;;;MIA COSMETICS TOFFEE ESMALTE;;;Esmalte de uñas;;;;;3959;publish;2024-11-20 14:30:30;2025-05-23 16:57:09
8700216297257;1;28.8843;21;;;CEPILLO ELEC REY LEON;;;Inicio;;;;;3957;publish;2024-11-20 14:30:27;2025-05-23 16:57:09
8437021807264;0;93.5909;21;;;<p>Toma una dosis al día durante 28 días. Descansa 2 y continúa el tratamiento.</p> <p>Puedes consumirlo directamente del vial o diluir el contenido en zumo o agua. Para una experiencia más refrescante, te recomendamos guardar Olistic en la nevera.</p>;;;novedades, NUTRICOSMÉTICA;;;;;3952;publish;2024-11-20 14:30:26;2025-05-23 16:57:09
8437021807288;0;101;21;;;"<p>Olistic Next es un complemento alimenticio bebible diseñado para mejorar el crecimiento y la longevidad capilar.  </p> <p>Está formulado para abordar las principales causas de la caída del cabello en mujeres a partir de 50 años o en aquellas preocupadas por el envejecimiento capilar, incluyendo los efectos de la menopausia.</p> <p><strong>¿CÓMO DEBO TOMARLO?</strong></p> <p>Toma una dosis al día durante 28 días. Descansa 2 y continúa con la siguiente caja.</p> <p>Para mejorar la absorción de todos los ingredientes y mejorar la tolerancia en estómagos sensibles, te recomendamos tomarlo justo después del desayuno o el almuerzo. Y recuerda agitar antes de tomar.</p> <p>Puedes consumirlo directamente del vial o diluir el contenido en zumo o agua. Para una experiencia más refrescante, te recomendamos guardar Olistic en la nevera.</p> <p><strong>RECOMENDADO PARA</strong></p> <p>Olistic Next, para mujeres a partir de 50 años que buscan un pelo sano y están preocupadas por la caída capilar, incluyendo menopausia.</p> <p>Olistic es apto para veganos, celiacos y personas con intolerancia a la lactosa.</p> <p>En caso de alteraciones de tiroides y uso de anticoagulantes, recomendamos consultar con tu médico, antes de comenzar el consumo de Olistic.</p> <p>No recomendamos el consumo de Olistic si estás embarazada o en periodo de lactancia. Después de esta etapa vital podemos ayudarte a recuperar la salud y la fuerza de tu cabello.</p> <p>No recomendamos el consumo de Olistic, en caso de tener alergia o intolerancia a cualquiera de los ingredientes de la fórmula.</p> <p><strong>RESULTADOS</strong></p> <p>Dependerá de cada persona, mientras que algunas empiezan a notar los efectos en las primeras semanas, otras necesitarán de algunos meses para ver resultados. </p> <p>Desde el primer mes, Olistic empieza a nutrir tu folículo desde el interior, y podrías notar una reducción en la caída de pelo y mejorías en la piel y las uñas.</p> <p>A partir de los 3 meses, la mayoría de clientas notan mayor densidad y volumen de pelo. Como el pelo crece 1cm al mes, los resultados comenzarán a ser visibles a medida que el pelo crece y la constancia es clave para notar los máximos resultados.</p> <p>La fórmula de Olistic Next está diseñada para tomarlo cada día como parte de tu rutina, y para seguir obteniendo resultados visibles en tu pelo, piel y uñas.</p> <p><strong>INGREDIENTES</strong></p> <p>Olistic Woman Next tiene los siguientes ingredientes:</p> <p>Agua; Humectante (glicerina); Fructosa de uva; Aminoácidos precursores de colágeno (L-glicina, L-prolina, L-hidroxiprolina, L-alanina, L-serina, L-leucina, L-fenilalanina, L-isoleucina); Ext. de Saw palmetto (Serenoa repens, fruto); Aminoácidos precursores de queratina (L-arginina, L-lisina y L-tirosina); Ext. de semillas de calabaza (Cucurbita pepo, semillas); Sunactive® hierro micronizado (pirofosfato férrico); Aromas; Cursol® ext. de cúrcuma (Curcuma longa, rizoma); Sensoril® ext. de ashwagandha (Withania somnifera, raíz); Ext. de Pygeum (Prunus africana, corteza); Ext. de Epilobium (Epilobium parviflorum, hierba); L-cisteína; Ext. de salvia (Salvia officinalis, hoja y tallo); Ácido L-ascórbico (vitamina C); Ext. de Fucus vesiculosus (0,1 % iodo), alga; Estabilizantes (celulosa microcristalina, sodio carboximetilcelulosa); Ext. de Dunaliella salina, alga (7,5 % b-caroteno); Ácido hialurónico (hialuronato de sodio); Ext. de cola de caballo (Equisetum arvense, hierba); Ext. de comino negro (Nigella sativa, semillas); Ext. de mijo (Panicum miliaceum, semilla); L-metionina; Estabilizante (sucroésteres de ácidos grasos); Acidulante (ácido cítrico); Ext. de arándano azul, &gt;5 % antocianidinas (Vaccinium myrtillus, fruto); Menaquinona (vitamina K2); Bisglicinato de zinc; Acetato de DL-alfa tocoferilo (vitamina E); Ext. de Boswellia (Boswellia serrata, resina); Conservadores (sorbato de potasio, sodio benzoato); Espesante (goma xantana); Ext. de Polygonum cuspidatum (98 % resvertarol); L-seleniometionina; Ubiquinol Q10; Ext. de Haematococcus pluvialis (astaxantina); Gluconato de cobre; Lactobacillus plantarum tindalizado; Lactobacillus paracasei tindalizado; Lactobacillus reuteri tindalizado; Biotina (D-biotina); Ext. de Cladonia rangiferina (colecalciferol); Ácido fólico (ácido pteroilmonoglutámico).</p>";;;novedades, NUTRICOSMÉTICA;;;;;3956;publish;2024-11-20 14:30:26;2025-05-23 16:57:09
022796973061;7;3.2645;21;;;ACONDICIONADOR LECHE DE COCO 88 ML COCONUT (ACTIBIOS);;;Inicio;;;;;3948;publish;2024-11-20 14:30:24;2025-05-23 16:57:09
8437024958154;2;34.6694;21;;;<p><strong>¿QUÉ ES NEURO SLEEP Y POR QUÉ LO NECESITAS?</strong></p> <p><strong>¿Qué es?</strong></p> <p>Es un protocolo que combina melatonina, ashwagandha, triptófano, magnesio, glicina y 7 extractos vegetales de máxima pureza para ayudar a conciliar el sueño y mantenerlo toda la noche, mejorar la resistencia al estrés, favorecer la memoria y el aprendizaje, disminuir el cansancio y aportar vitalidad.</p> <p><strong>¿Por qué lo necesito?</strong></p> <p>Con la edad, la producción de melatonina disminuye, afectando a la capacidad para conciliar el sueño y su mantenimiento. Además, la regulación del cortisol puede volverse menos efectiva, aumentando la sensación de estrés y afectando a la sensación de vitalidad. Además, es una alternativa a los fármacos sedantes de uso común que evita la dependencia y la adicción.</p> <p><strong>¿A QUIÉN VA DIRIGIDO?</strong></p> <p>Adultos con las siguientes características:</p> <p>Problemas para conciliar el sueño.</p> <p>Despertares nocturnos.</p> <p>Jet lag.</p> <p>Estrés crónico.</p> <p>Cansancio crónico.</p> <p>Trabajos a turnos.</p> <p>Falta de concentración.</p> <p>Problemas de memoria.</p> <p>Bajo estado de ánimo.</p>;;;Relajantes, Kobho Labs;;;;;3947;publish;2024-11-20 14:30:19;2025-05-23 16:57:09
5420008558238;4;15.4091;21;;;AROMABOOST RELAX 60;;;Inicio;;;;;3943;publish;2024-11-20 14:30:09;2025-05-23 16:57:09
8700216598156;1;9.0496;21;;;<p>ZzzQuil Sueño Tiras Nasales es un producto diseñado para mejorar la respiración y, como consecuencia, la calidad del sueño. Estas tiras nasales flexibles se colocan sobre el puente de la nariz y ayudan a abrir las fosas nasales de manera instantánea, aliviando la congestión nasal causada por alergias, resfriados o el tabique desviado. Al mejorar la respiración, también reduce los ronquidos y facilita un descanso más profundo y reparador. Las tiras cuentan con cuatro puntos de apoyo que aseguran su efectividad y comodidad durante la noche.</p> <p><strong>¿Cómo se usa ZzzQuil Sueño Tiras Nasales?</strong></p> <p>El uso de ZzzQuil Sueño Tiras Nasales es sencillo y rápido. Sigue estos pasos para obtener el máximo beneficio:</p> <p>Lava y seca bien la nariz antes de aplicar la tira.</p> <p>Retira el papel protector de la tira nasal.</p> <p>Aplica la tira sobre el puente de la nariz, asegurándote de que esté centrada y los extremos estén bien adheridos.</p> <p>Presiona suavemente para asegurar que la tira esté bien colocada y ajustada a la piel.</p> <p>Para retirarla, hazlo con cuidado para no irritar la piel, especialmente si tienes piel sensible. Moja la tira con agua tibia y retira lentamente.</p>;;;Inicio;;;;;3945;publish;2024-11-20 14:30:09;2025-05-23 16:57:09
